% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=264413, Sat Nov  9 14:04:19 2024, <python>{}</python>
25 150 0.017896337857859008 34.420702115097 0.3998733463533457 3.9987335979008076e-01 0.3998769490461579 0.39988646252703036 5.2692731331016596e-06   
26 156 0.01584137214560131 42.057201343059916 0.3998733463533457 3.9987370529064897e-01 0.3998747128671398 0.3998791988506204 1.3004499494484456e-06   
27 162 0.01170567473477082 43.561462321022795 0.3998733463533457 3.9987334919311085e-01 0.3998764202604305 0.39988153129283205 3.4953918570668208e-06   
28 168 0.011642549181008606 51.48021649243641 0.3998733463533457 3.9987335306263228e-01 0.39987346933563594 0.3998746586799662 5.20745095766717e-07   
29 174 0.008510575290432172 63.09809163206785 0.3998733463533457 3.9987335097654647e-01 0.39987390502501774 0.3998752269974821 6.862690926090487e-07   
30 180 0.006793487310007552 69.1541381356611 0.3998733463533457 3.9987334749756931e-01 0.3998736014107824 0.39987416253369734 7.806435438073578e-07   
31 186 0.004975783799735936 80.3413674351002 0.39987334598108293 3.9987334598108293e-01 0.3998733617624556 0.39987360664673954 9.046255489142396e-08   
32 192 0.005438488059080124 96.08209444342945 0.39987334598108293 3.9987334651161582e-01 0.3998733727131162 0.3998735171043547 2.4118159247521476e-08   
33 198 0.005222872966627782 140.32491802260483 0.39987334585908596 3.9987334585908596e-01 0.3998733725003053 0.3998734371359522 5.725852569860024e-08   
34 204 0.006449028610349089 168.28508270947145 0.39987334585908596 3.9987334586013279e-01 0.39987335237367067 0.3998733842915898 3.320216618307725e-08   
35 210 0.008163952390672006 245.67963784002148 0.39987334585908596 3.9987336443625432e-01 0.39987338173019726 0.3998733976040138 2.1921067738794875e-08   
36 216 0.00758324875208358 199.9153168543537 0.39987334585908596 3.9987334824356219e-01 0.3998734807862037 0.3998735291444486 1.5164841388193295e-07   
37 222 0.008530497399787352 258.0397177265796 0.39987334585908596 3.9987334598856172e-01 0.399873376413513 0.39987351122298365 5.703522348854406e-08   
38 228 0.009020511435722148 345.75707925606446 0.39987334584712936 3.9987334584712936e-01 0.3998733489511376 0.39987335646849254 4.83778511695121e-09   
39 234 0.010339207275139635 398.05992680265996 0.39987334584712936 3.9987336780232630e-01 0.39987339362792035 0.39987347610382085 2.7398644741882805e-08   
40 240 0.009086810117909646 362.9713861239531 0.39987334584712936 3.9987334677061548e-01 0.39987341165414336 0.399873609272127 8.34357505863359e-08   
41 246 0.010893238080116854 413.7506740438565 0.39987334584712936 3.9987334661470403e-01 0.39987337752352525 0.3998734441100182 7.980228911019793e-08   
42 252 0.00938386562843614 642.2231541610975 0.39987334584712936 3.9987334721559076e-01 0.3998733623395293 0.39987370116275384 3.246685187363596e-08   
43 258 0.008944240270680855 696.5426376725968 0.39987334584712936 3.9987334601361757e-01 0.3998733592481439 0.3998734654073855 1.5085150961713367e-08   
44 264 0.008739045446093375 556.5027925461692 0.39987334584712936 3.9987334607271613e-01 0.3998733477174775 0.39987336271259083 3.549674276737136e-09   
45 270 0.007863018174922862 523.8527459374538 0.39987334584712936 3.9987334590066981e-01 0.39987336082522484 0.3998734029278521 2.646655544724652e-08   
46 276 0.007317153699259645 569.3265769351036 0.39987334584712936 3.9987334608157993e-01 0.3998733478769696 0.3998733575275244 6.3046849407832894e-09   
47 282 0.0052855669417159745 756.9093354633765 0.39987334584712936 3.9987334588847256e-01 0.3998733465272281 0.399873348648284 4.3744757816099877e-10   
48 288 0.00488234807982633 853.824593202967 0.39987334584687473 3.9987334584687473e-01 0.3998733508551898 0.3998733526585455 6.230983451427363e-09   
49 294 0.004301239763264809 880.9002905682635 0.39987334584687473 3.9987334584730777e-01 0.3998733461641861 0.39987335050922945 6.499524252134847e-10   
50 300 0.003654095981695128 1050.239163638232 0.39987334584687473 3.9987334586626505e-01 0.39987334610491926 0.3998733462409186 2.641026286553938e-10   
51 306 0.003022674883037005 952.1890741225913 0.39987334584687473 3.9987334585750278e-01 0.3998733459351477 0.3998733467080942 2.604449989007662e-10   
52 312 0.0031828282793318506 1080.4719455294091 0.39987334584687473 3.9987334586032408e-01 0.39987334590141765 0.39987334604568825 1.2525031012344812e-10   
53 318 0.0025509242060687064 1297.672433960934 0.39987334584687473 3.9987334586658618e-01 0.39987334592365553 0.3998733463310134 2.9244273669348786e-10   
54 324 0.0028183460531818892 1568.090055215569 0.3998733458468678 3.9987334584686779e-01 0.39987334590367235 0.3998733461000761 9.033973569216869e-11   
55 330 0.002247306264183107 1381.722825276373 0.3998733458468678 3.9987334585234985e-01 0.39987334593096324 0.39987334604433145 1.5570100764250583e-10   
56 336 0.0023225399861261844 1665.8572984684567 0.399873345846855 3.9987334584685502e-01 0.3998733458628426 0.3998733459004209 3.847244745003309e-11   
57 342 0.0021154925584709722 1856.1390616324259 0.399873345846855 3.9987334584698064e-01 0.3998733458770745 0.3998733459077479 4.3314518638482014e-11   
58 348 0.0015752087905908884 2083.7901937711567 0.399873345846855 3.9987334584785000e-01 0.3998733458723368 0.3998733458884303 2.7981894579198752e-11   
59 354 0.0012066317640698231 2218.027558554684 0.3998733458468193 3.9987334584681927e-01 0.3998733458612466 0.39987334586436163 1.6247225786969466e-11   
60 360 0.0009933437694458925 2640.066323710068 0.3998733458468193 3.9987334584684942e-01 0.39987334585001383 0.39987334585753054 9.010792112462696e-12   
61 366 0.0007740642937262133 2574.8792173497804 0.39987334584681333 3.9987334584681333e-01 0.399873345849211 0.39987334585050416 1.7687518116815681e-12   
62 372 0.000862281677233945 2964.904065963736 0.39987334584681333 3.9987334584682072e-01 0.3998733458477809 0.39987334585061973 9.413581025796702e-13   
63 378 0.0008649587902110999 4535.075770319784 0.39987334584681333 3.9987334584681411e-01 0.39987334584783496 0.39987334584884965 1.0742517986273015e-12   
64 384 0.0008248127379798982 6055.083904034439 0.39987334584681333 3.9987334584683809e-01 0.3998733458477972 0.3998733458481778 7.724931805341839e-13   
65 390 0.0006913044643206837 7426.615570418974 0.39987334584681333 3.9987334584682016e-01 0.39987334584705597 0.3998733458477719 2.661759701538813e-13   
66 396 0.0006956341791094015 8083.613408291563 0.3998733458468115 3.9987334584681150e-01 0.39987334584690587 0.39987334584714435 2.770561557952078e-13   
67 402 0.0005173866810758463 9108.380074495413 0.3998733458468115 3.9987334584681722e-01 0.3998733458471604 0.39987334584735684 5.002664948960955e-13   
68 408 0.00059400113013924 9249.755611231501 0.3998733458468115 3.9987334584684164e-01 0.39987334584689005 0.3998733458473435 8.004708007547379e-14   
69 414 0.0005945733753765108 13609.087413346915 0.3998733458468115 3.9987334584681500e-01 0.39987334584681694 0.3998733458469461 4.5075054799781356e-14   
70 420 0.0004646397907826574 13124.40059619716 0.3998733458468115 3.9987334584682099e-01 0.3998733458468546 0.3998733458470264 9.231504449758177e-14   
71 426 0.00041825089854329874 17061.85897562246 0.3998733458468115 3.9987334584681228e-01 0.3998733458468241 0.39987334584688194 4.96269692007445e-14   
72 432 0.0005534297091209948 19300.085661051176 0.3998733458468115 3.9987334584681333e-01 0.399873345846815 0.3998733458468473 2.8033131371785203e-14   
73 438 0.0005320691584676985 16480.762763007853 0.3998733458468111 3.9987334584681111e-01 0.399873345846817 0.3998733458468448 8.548717289613705e-15   
74 444 0.0004123046380255118 17186.555494324228 0.3998733458468111 3.9987334584682854e-01 0.399873345846839 0.39987334584688433 1.2878587085651816e-14   
75 450 0.00033095760021670386 14875.987113532607 0.3998733458468111 3.9987334584681128e-01 0.3998733458468343 0.39987334584685497 3.7692071686024065e-14   
76 456 0.00033818043377085554 15457.350228745978 0.39987334584681106 3.9987334584681106e-01 0.39987334584681306 0.3998733458468681 2.1649348980190553e-15   
77 462 0.0002556639237258167 13944.42612677786 0.39987334584681106 3.9987334584681106e-01 0.3998733458468131 0.39987334584683143 8.271161533457416e-15   
78 468 0.00023815861186558492 16580.292873451872 0.39987334584681106 3.9987334584681111e-01 0.3998733458468169 0.39987334584682055 7.827072323607354e-15   
